CustomerID,Recency,Frequency,Monetary,AOV,Predicted_LTV,Segment
13901.0,72,5,2867.2,573.4399999999999,2868.2700000000036,High
13904.0,37,2,332.64,166.32,333.09329999999966,Mid-Low
13908.0,80,4,2369.55,592.3875,2386.7308999999987,High
13911.0,57,9,2580.91,286.7677777777778,2556.1978000000017,High
13914.0,12,2,626.45,313.225,628.0667999999994,Mid-Low
13917.0,50,2,272.04,136.02,272.0225000000004,Low
13918.0,50,2,1212.8400000000001,606.4200000000001,1216.484399999999,Mid-High
13919.0,59,2,384.81,192.405,384.73749999999995,Mid-Low
13922.0,352,1,172.25,172.25,172.30829999999997,Low
13923.0,54,1,351.13,351.13,351.2576000000001,Mid-Low
13924.0,2,6,1838.8500000000001,306.475,1842.4806000000015,High
13925.0,93,4,678.25,169.5625,677.8243999999999,Mid-High
13926.0,23,1,223.85000000000002,223.85000000000002,223.8510999999999,Low
13927.0,75,1,348.99,348.99,348.9901000000003,Mid-Low
13928.0,11,4,464.57,116.1425,470.89669999999967,Mid-Low
13929.0,169,2,842.65,421.325,842.0654999999996,Mid-High
13930.0,58,2,337.34,168.67,337.06650000000013,Mid-Low
13931.0,96,2,1237.53,618.765,1237.356000000001,Mid-High
13932.0,295,1,307.4,307.4,307.4404000000002,Mid-Low
13933.0,109,2,608.7900000000001,304.39500000000004,609.2837000000001,Mid-Low
13934.0,264,1,922.1,922.1,921.2001000000005,Mid-High
13936.0,180,1,376.58,376.58,376.1253000000005,Mid-Low
13937.0,169,1,158.85,158.85,158.83550000000017,Low
13938.0,35,1,71.66,71.66,71.36879999999991,Low
13939.0,23,3,568.55,189.51666666666665,568.7572100000004,Mid-Low
13940.0,17,4,839.14,209.785,837.3170000000008,Mid-High
13941.0,22,5,5112.96,1022.592,5066.893200000007,High
13946.0,79,3,561.5699999999999,187.18999999999997,563.6221100000009,Mid-Low
13947.0,65,1,90.6,90.6,90.5003000000001,Low
13948.0,361,1,102.0,102.0,102.02990000000004,Low
13949.0,3,6,2427.32,404.55333333333334,2419.2408000000005,High
13950.0,11,4,745.06,186.265,745.4510999999998,Mid-High
13951.0,176,3,674.45,224.8166666666667,674.9013999999992,Mid-High
13952.0,218,2,3251.071,1625.5355,3289.921709999998,High
13953.0,7,7,3515.68,502.23999999999995,3591.0803999999935,High
13954.0,2,2,439.92,219.96,438.92859999999996,Mid-Low
13955.0,154,2,322.96,161.48,323.0019999999999,Mid-Low
13956.0,5,5,1019.27,203.85399999999998,1021.2385000000006,Mid-High
13959.0,79,3,594.04,198.01333333333332,594.3172000000004,Mid-Low
13960.0,21,2,230.22,115.11,230.6361000000002,Low
13962.0,22,2,169.55,84.775,169.45149999999978,Low
13963.0,308,4,664.54,166.135,664.1470000000005,Mid-Low
13967.0,146,1,80.7,80.7,80.75689999999992,Low
13969.0,7,18,9024.17,501.34277777777777,8828.111900000009,High
13971.0,19,8,2758.26,344.7825,2761.4153000000015,High
13972.0,71,2,190.25,95.125,189.60400000000004,Low
13973.0,287,1,264.7,264.7,264.85340000000025,Low
13974.0,49,1,413.59000000000003,413.59000000000003,413.8149999999995,Mid-Low
13975.0,31,6,2461.2400000000002,410.2066666666667,2460.7296999999967,High
13976.0,207,1,357.98,357.98,357.96329999999995,Mid-Low
13978.0,15,2,196.79000000000002,98.39500000000001,196.62420000000017,Low
13979.0,73,1,869.87,869.87,866.5375000000001,Mid-High
13980.0,60,1,200.14,200.14,200.16519999999988,Low
13982.0,39,4,1871.81,467.9525,1876.5799999999979,High
13983.0,30,12,2603.43,216.9525,2695.027599999999,High
13984.0,27,5,920.51,184.102,921.2211999999995,Mid-High
13985.0,4,15,7060.13,470.67533333333336,7077.744600000002,High
13986.0,17,1,320.46,320.46,321.0147000000002,Mid-Low
13988.0,20,6,4147.96,691.3266666666667,4219.631800000005,High
13989.0,66,2,1266.08,633.04,1266.6112000000012,Mid-High
13990.0,213,1,311.3,311.3,311.31389999999953,Mid-Low
13991.0,12,6,852.88,142.14666666666668,855.3159000000003,Mid-High
13992.0,30,1,76.8,76.8,76.74870000000008,Low
13993.0,43,9,3466.36,385.1511111111111,3456.4536999999964,High
13994.0,4,6,2274.14,379.0233333333333,2268.4479000000033,High
13995.0,15,5,1393.69,278.738,1391.5743000000004,Mid-High
13999.0,10,12,3901.81,325.1508333333333,3885.523700000001,High
14000.0,211,1,635.66,635.66,635.8774000000009,Mid-Low
14001.0,46,3,2043.0800000000002,681.0266666666668,2078.288700000003,High
14002.0,134,2,529.73,264.865,531.4117000000001,Mid-Low
14004.0,43,7,4582.64,654.6628571428572,4502.549800000007,High
14005.0,10,5,2874.72,574.944,2882.415200000001,High
14006.0,116,3,962.19,320.73,963.8241999999998,Mid-High
14009.0,198,2,695.61,347.805,695.9020000000003,Mid-High
14012.0,278,1,328.8,328.8,328.98799999999983,Mid-Low
14013.0,110,3,473.02,157.67333333333332,473.2020999999996,Mid-Low
14014.0,77,1,505.18,505.18,505.8321000000002,Mid-Low
14015.0,53,1,917.34,917.34,917.6060999999982,Mid-High
14016.0,162,4,4341.21,1085.3025,4321.474000000003,High
14019.0,47,3,1421.61,473.86999999999995,1420.3504,Mid-High
14020.0,17,2,642.8,321.4,642.7204000000007,Mid-Low
14021.0,155,3,631.9,210.63333333333333,631.3205000000005,Mid-Low
14022.0,225,1,440.0,440.0,440.08239999999967,Mid-Low
14023.0,7,2,584.07,292.035,584.2371999999999,Mid-Low
14024.0,122,2,327.7,163.85,327.7000000000002,Mid-Low
14027.0,61,1,104.82,104.82,104.74809999999997,Low
14029.0,63,2,467.66,233.83,467.52240000000063,Mid-Low
14030.0,18,8,2358.84,294.855,2363.525399999998,High
14031.0,7,19,17286.86,909.8347368421053,17340.433400000027,High
14032.0,2,11,2975.59,270.5081818181818,2966.213700000003,High
14034.0,22,3,648.89,216.29666666666665,648.5986999999996,Mid-Low
14035.0,29,5,1428.02,285.604,1427.0703000000005,Mid-High
14036.0,285,1,626.65,626.65,625.6435000000002,Mid-Low
14037.0,176,2,147.20000000000002,73.60000000000001,147.57270000000017,Low
14038.0,78,3,1560.38,520.1266666666667,1560.723000000002,Mid-High
14039.0,33,1,152.2,152.2,152.2908000000002,Low
14040.0,41,12,3560.32,296.6933333333333,3540.9689000000053,High
14041.0,266,1,141.41,141.41,141.42769999999996,Low
14044.0,27,4,646.42,161.605,646.7206999999992,Mid-Low
14045.0,109,4,1659.75,414.9375,1659.5001999999995,Mid-High
14046.0,284,1,154.99,154.99,155.00079999999986,Low
14047.0,9,5,1308.6100000000001,261.72200000000004,1312.6535999999999,Mid-High
14048.0,305,1,409.93,409.93,409.63570000000016,Mid-Low
14049.0,17,4,5578.72,1394.68,5452.0338999999885,High
14050.0,32,2,746.36,373.18,746.5791999999996,Mid-High
14051.0,1,23,15610.390000000001,678.7126086956522,14477.277999999997,High
14052.0,20,1,225.36,225.36,225.2535000000002,Low
14053.0,124,2,260.25,130.125,260.36019999999996,Low
14054.0,65,1,92.46,92.46,92.43659999999998,Low
14055.0,106,1,725.6400000000001,725.6400000000001,724.9570999999996,Mid-High
14056.0,1,23,8152.71,354.46565217391304,7533.154899999999,High
14057.0,24,17,6211.66,365.39176470588234,6243.327799999996,High
14059.0,267,1,183.6,183.6,183.64330000000012,Low
14060.0,5,19,6140.42,323.18,6066.9881,High
14062.0,10,12,10464.85,872.0708333333333,10534.701099999995,High
14064.0,29,5,1334.34,266.868,1322.7141000000006,Mid-High
14066.0,267,1,152.55,152.55,152.5734999999998,Low
14067.0,64,2,374.7,187.35,374.3496000000001,Mid-Low
14068.0,320,1,265.85,265.85,265.9603999999997,Low
14071.0,4,8,1437.57,179.69625,1477.0446,Mid-High
14073.0,32,1,151.04,151.04,151.04700000000005,Low
14075.0,5,3,942.26,314.08666666666664,943.0731999999992,Mid-High
14076.0,129,1,118.67,118.67,118.71029999999998,Low
14077.0,41,5,499.41999999999996,99.88399999999999,502.82629999999915,Mid-Low
14078.0,102,6,1049.37,174.89499999999998,1048.9170999999992,Mid-High
14079.0,125,1,375.1,375.1,375.0094999999996,Mid-Low
14080.0,33,1,45.599999999999994,45.599999999999994,45.571799999999975,Low
14081.0,302,2,921.62,460.81,921.3224999999999,Mid-High
14082.0,365,1,182.25,182.25,182.98530000000002,Low
14083.0,4,9,1002.9,111.43333333333334,995.434499999999,Mid-High
14085.0,2,18,4421.29,245.62722222222223,4462.029599999992,High
14087.0,3,1,191.47,191.47,191.37940000000015,Low
14088.0,10,13,50491.81,3883.9853846153846,50524.83829999995,High
14089.0,57,1,158.75,158.75,158.8043,Low
14090.0,325,1,76.32000000000001,76.32000000000001,76.3218999999999,Low
14092.0,8,14,4076.91,291.2078571428571,3948.153599999999,High
14093.0,12,1,433.86,433.86,433.4744000000001,Mid-Low
14096.0,4,17,65164.79,3833.2229411764706,69495.0838,High
14098.0,37,1,147.35,147.35,147.31810000000024,Low
14099.0,16,11,3104.17,282.1972727272727,3082.7627,High
14100.0,138,1,191.95000000000002,191.95000000000002,191.99720000000008,Low
14101.0,74,6,5976.79,996.1316666666667,6197.619700000003,High
14102.0,5,5,1105.8799999999999,221.176,1102.6515000000002,Mid-High
14104.0,155,2,216.20999999999998,108.10499999999999,216.32369999999958,Low
14105.0,239,1,1266.23,1266.23,1267.9194999999993,Mid-High
14107.0,52,7,2703.23,386.17571428571426,2715.5109000000025,High
14108.0,31,2,597.91,298.955,597.9349000000007,Mid-Low
14109.0,73,1,144.2,144.2,144.2977000000002,Low
14110.0,4,12,5683.15,473.5958333333333,5594.900500000005,High
14111.0,14,4,692.85,173.2125,693.7133999999995,Mid-High
14112.0,23,7,2915.15,416.45,2939.429699999999,High
14113.0,4,4,1840.42,460.105,1837.9059000000009,High
14114.0,274,2,386.53,193.265,386.68569999999966,Mid-Low
14116.0,20,5,1382.74,276.548,1383.5278000000005,Mid-High
14117.0,144,1,90.0,90.0,89.9932,Low
14121.0,4,4,2780.15,695.0375,2789.7609999999972,High
14124.0,84,1,419.58000000000004,419.58000000000004,417.98249999999956,Mid-Low
14125.0,11,3,2720.63,906.8766666666667,2718.805000000003,High
14126.0,8,3,706.1300000000001,235.3766666666667,705.6490999999993,Mid-High
14127.0,123,3,709.71,236.57000000000002,709.9855999999996,Mid-High
14128.0,61,2,637.5,318.75,637.5571000000001,Mid-Low
14129.0,2,5,1123.8600000000001,224.77200000000002,1124.5228000000006,Mid-High
14130.0,319,1,480.91,480.91,480.3110999999995,Mid-Low
14132.0,2,11,3586.0299999999997,326.00272727272727,3625.465200000006,High
14133.0,130,3,605.64,201.88,606.3706999999997,Mid-Low
14135.0,2,15,4690.31,312.68733333333336,4756.406899999998,High
14138.0,2,2,965.8800000000001,482.94000000000005,963.0609000000007,Mid-High
14139.0,46,1,415.82,415.82,415.6946999999997,Mid-Low
14140.0,4,2,935.05,467.525,935.8647000000005,Mid-High
14141.0,3,4,915.13,228.7825,918.013599999999,Mid-High
14142.0,373,1,311.81,311.81,311.7968000000001,Mid-Low
14143.0,134,1,115.8,115.8,115.69969999999991,Low
14145.0,47,4,3742.2,935.55,3772.802600000006,High
14146.0,9,5,4191.0,838.2,4263.108000000002,High
14147.0,78,2,483.4,241.7,483.4696000000005,Mid-Low
14148.0,234,1,157.2,157.2,157.15880000000018,Low
14149.0,221,1,446.62,446.62,446.7902000000003,Mid-Low
14150.0,36,2,658.64,329.32,658.9992000000009,Mid-Low
14152.0,75,2,621.29,310.645,621.3957000000006,Mid-Low
14154.0,239,2,1345.62,672.81,1344.1808999999985,Mid-High
14155.0,266,1,118.75,118.75,118.76399999999998,Low
14156.0,10,55,117210.08,2131.0923636363636,97795.11020000001,High
14157.0,20,2,424.89000000000004,212.44500000000002,424.44109999999984,Mid-Low
14158.0,40,1,507.66,507.66,507.8376000000007,Mid-Low
14159.0,20,11,4630.35,420.94090909090914,4667.910299999998,High
14161.0,216,3,1097.6200000000001,365.8733333333334,1098.1898999999987,Mid-High
14162.0,174,2,289.36,144.68,289.16480000000024,Low
14163.0,87,4,2445.91,611.4775,2412.2203000000018,High
14164.0,71,2,1631.77,815.885,1630.455199999999,Mid-High
14165.0,276,1,120.44,120.44,120.28630000000008,Low
14167.0,39,4,562.59,140.6475,561.2970999999991,Mid-Low
14171.0,98,1,363.79,363.79,363.6958000000003,Mid-Low
14173.0,11,4,450.84,112.71,449.0320999999996,Mid-Low
14174.0,33,1,134.46,134.46,134.5399999999998,Low
14175.0,60,3,3222.3,1074.1000000000001,3220.8842999999965,High
14176.0,297,4,576.9000000000001,144.22500000000002,577.8647000000004,Mid-Low
14177.0,86,4,549.46,137.365,551.1456999999996,Mid-Low
14178.0,9,7,1600.26,228.60857142857142,1594.6830000000002,Mid-High
14179.0,41,2,701.57,350.785,703.0615000000004,Mid-High
14180.0,11,25,4748.52,189.94080000000002,4708.965200000004,High
14184.0,67,1,452.89,452.89,452.9607999999997,Mid-Low
14185.0,331,1,197.65,197.65,197.6602,Low
14188.0,31,6,2054.36,342.3933333333334,2056.7004999999976,High
14189.0,2,15,4654.08,310.272,4719.084899999998,High
14191.0,2,13,4684.76,360.36615384615385,4672.222800000004,High
14193.0,68,2,853.39,426.695,853.2574000000002,Mid-High
14194.0,5,21,11349.52,540.4533333333334,11431.906900000009,High
14195.0,202,2,1012.0,506.0,1011.6905,Mid-High
14196.0,107,1,335.52,335.52,335.8231000000003,Mid-Low
14198.0,18,4,701.4,175.35,701.3107000000008,Mid-High
14199.0,218,1,185.39999999999998,185.39999999999998,185.21639999999988,Low
14201.0,60,7,747.44,106.77714285714286,732.7259000000008,Mid-High
14204.0,2,1,150.61,150.61,150.59070000000017,Low
14205.0,17,2,466.7,233.35,466.89899999999994,Mid-Low
14206.0,239,1,328.15999999999997,328.15999999999997,328.14830000000006,Mid-Low
14208.0,95,1,151.74,151.74,151.6275999999999,Low
14209.0,11,6,2073.43,345.57166666666666,2074.9080999999987,High
14210.0,106,6,1905.8400000000001,317.64000000000004,1907.2895999999978,High
14211.0,53,9,2241.1,249.0111111111111,2207.7142000000026,High
14212.0,90,1,1070.48,1070.48,1072.5158999999996,Mid-High
14214.0,31,5,1004.38,200.876,1005.3240000000004,Mid-High
14215.0,12,6,1789.72,298.2866666666667,1789.5895999999982,High
14216.0,3,4,1839.3,459.825,1837.4466999999993,High
14217.0,2,17,2004.98,117.94,2170.4143000000013,High
14218.0,43,1,169.48000000000002,169.48000000000002,169.49289999999982,Low
14219.0,4,1,89.94,89.94,90.08389999999991,Low
14220.0,247,2,632.4,316.2,632.1169000000006,Mid-Low
14221.0,42,9,3432.8,381.4222222222222,3424.3942999999945,High
14222.0,177,1,683.17,683.17,682.6475999999991,Mid-High
14223.0,92,3,991.13,330.37666666666667,990.1723999999998,Mid-High
14224.0,110,4,1009.73,252.4325,1009.1316999999995,Mid-High
14226.0,29,5,2214.79,442.95799999999997,2216.5141999999996,High
14227.0,26,10,3350.96,335.096,3308.764799999999,High
14229.0,52,3,1547.2,515.7333333333333,1546.3665000000008,Mid-High
14231.0,184,3,925.71,308.57,925.4633000000014,Mid-High
14232.0,43,5,2048.07,409.61400000000003,2049.8557000000033,High
14233.0,49,4,1462.72,365.68,1462.7922000000003,Mid-High
14234.0,22,4,754.12,188.53,753.5036,Mid-High
14235.0,75,5,3144.86,628.972,3144.8152999999993,High
14236.0,81,2,490.86,245.43,490.79090000000053,Mid-Low
14237.0,373,1,161.0,161.0,161.01940000000005,Low
14238.0,326,1,146.85,146.85,147.03310000000025,Low
14239.0,43,11,2380.85,216.4409090909091,2380.4515000000015,High
14240.0,30,2,890.34,445.17,890.3369999999985,Mid-High
14241.0,184,1,213.70000000000002,213.70000000000002,213.83289999999997,Low
14242.0,235,2,280.55,140.275,282.20529999999997,Low
14243.0,9,10,2588.77,258.877,2575.3829999999966,High
14245.0,220,2,1693.45,846.725,1695.2255000000002,High
14246.0,111,3,1474.06,491.3533333333333,1475.712299999998,Mid-High
14247.0,278,1,136.76999999999998,136.76999999999998,136.96450000000004,Low
14248.0,318,1,302.58,302.58,302.49000000000046,Low
14250.0,7,3,1904.05,634.6833333333333,1915.6528000000003,High
14251.0,2,5,2879.7000000000003,575.94,2892.906600000002,High
14256.0,260,2,969.0600000000001,484.53000000000003,966.1366000000007,Mid-High
14257.0,64,5,3099.7200000000003,619.9440000000001,3096.3212999999982,High
14258.0,9,9,12669.98,1407.7755555555555,11988.553799999992,High
14259.0,142,1,120.0,120.0,119.97610000000003,Low
14261.0,51,2,1163.45,581.725,1162.6862999999992,Mid-High
14262.0,8,8,2618.23,327.27875,2627.8916999999997,High
14264.0,155,2,333.97,166.985,333.95780000000013,Mid-Low
14265.0,109,2,530.18,265.09,532.4936999999999,Mid-Low
14267.0,163,3,1516.24,505.41333333333336,1514.6793000000007,Mid-High
14270.0,332,1,492.65000000000003,492.65000000000003,492.7128000000006,Mid-Low
14271.0,226,1,112.32,112.32,112.38889999999988,Low
14272.0,74,2,437.96,218.98,437.6712999999993,Mid-Low
14273.0,51,4,559.97,139.9925,559.7649,Mid-Low
14276.0,99,3,1119.74,373.24666666666667,1120.8936000000017,Mid-High
14277.0,15,3,4188.0,1396.0,4373.713599999998,High
14280.0,197,1,134.04,134.04,134.08650000000011,Low
14282.0,3,15,3701.44,246.76266666666666,3736.3994000000016,High
14284.0,31,2,595.25,297.625,595.3311999999996,Mid-Low
14285.0,21,4,1910.01,477.5025,1914.6276000000005,High
14286.0,24,3,4628.75,1542.9166666666667,4729.5084,High
14287.0,8,3,176.63,58.876666666666665,180.51330000000002,Low
14288.0,213,1,426.6,426.6,426.62379999999956,Mid-Low
14289.0,9,6,911.26,151.87666666666667,908.2067999999994,Mid-High
14290.0,11,5,2314.65,462.93,2323.715499999999,High
14291.0,2,11,3883.25,353.02272727272725,3892.046800000002,High
14292.0,8,9,4871.93,541.3255555555556,4884.848899999997,High
14293.0,3,4,1046.56,261.64,1046.826099999999,Mid-High
14295.0,40,1,166.20000000000002,166.20000000000002,166.12630000000019,Low
14297.0,18,4,1305.33,326.3325,1304.2067000000009,Mid-High
14298.0,8,44,51527.3,1171.075,53822.67939999995,High
14299.0,8,9,3965.62,440.6244444444444,3902.7263000000034,High
14300.0,19,1,43.2,43.2,43.21299999999994,Low
14301.0,117,1,640.14,640.14,640.4440999999996,Mid-Low
14304.0,223,1,383.45,383.45,383.6117,Mid-Low
14305.0,71,3,1858.96,619.6533333333333,1855.1626999999994,High
14306.0,51,2,2093.32,1046.66,2073.1093000000037,High
14307.0,89,6,2995.72,499.28666666666663,3002.4932999999965,High
14309.0,8,9,2352.53,261.39222222222224,2374.880899999998,High
14311.0,243,1,310.26,310.26,310.0477999999998,Mid-Low
14312.0,47,6,1611.59,268.5983333333333,1618.1324999999983,Mid-High
14314.0,107,1,120.0,120.0,119.96990000000001,Low
14315.0,45,6,2481.13,413.5216666666667,2476.4088999999994,High
14317.0,65,1,508.58000000000004,508.58000000000004,508.5871000000003,Mid-Low
14320.0,207,2,477.79,238.895,477.9557000000005,Mid-Low
14321.0,11,5,1530.75,306.15,1523.9454999999984,Mid-High
14323.0,115,2,605.0600000000001,302.53000000000003,604.9695999999999,Mid-Low
14326.0,242,1,183.85,183.85,183.8003000000001,Low
14327.0,163,1,311.65,311.65,311.6898000000001,Mid-Low
14329.0,17,7,4975.24,710.7485714285714,4997.733299999995,High
14331.0,124,2,462.65999999999997,231.32999999999998,463.48699999999985,Mid-Low
14332.0,23,3,840.21,280.07,839.4444999999995,Mid-High
14333.0,68,1,415.2,415.2,415.1082999999996,Mid-Low
14334.0,17,8,2552.21,319.02625,2536.2429999999995,High
14335.0,16,2,454.86,227.43,454.7484000000004,Mid-Low
14336.0,17,4,1614.91,403.7275,1613.3027000000013,Mid-High
14338.0,161,2,588.22,294.11,588.3695000000001,Mid-Low
14339.0,243,1,309.52,309.52,309.5803000000002,Mid-Low
14340.0,219,1,134.7,134.7,134.70110000000008,Low
14341.0,45,8,2166.98,270.8725,2171.082800000002,High
14342.0,21,4,668.5600000000001,167.14000000000001,667.0303999999993,Mid-Low
14344.0,127,8,889.9300000000001,111.24125000000001,878.9992999999992,Mid-High
14345.0,39,1,108.97999999999999,108.97999999999999,109.06450000000007,Low
14346.0,121,2,1021.58,510.79,1020.9797000000009,Mid-High
14348.0,260,1,409.57,409.57,409.54250000000013,Mid-Low
14349.0,10,1,133.5,133.5,133.4905,Low
14350.0,274,1,282.93,282.93,283.1798,Low
14351.0,165,1,51.0,51.0,51.11230000000001,Low
14352.0,157,4,1078.96,269.74,1074.937600000001,Mid-High
14353.0,215,1,90.6,90.6,90.42040000000009,Low
14354.0,6,2,163.62,81.81,163.8659000000003,Low
14355.0,366,1,174.4,174.4,174.26690000000016,Low
14356.0,80,2,701.23,350.615,702.0046000000006,Mid-High
14357.0,43,1,225.12,225.12,225.08629999999997,Low
14359.0,19,3,912.18,304.06,912.1586999999994,Mid-High
14360.0,32,4,2118.03,529.5075,2113.0443,High
14362.0,22,1,151.5,151.5,151.49060000000003,Low
14364.0,109,8,3717.35,464.66875,3684.314800000001,High
14367.0,8,16,9227.82,576.73875,9225.807999999992,High
14368.0,320,1,155.0,155.0,155.01949999999997,Low
14371.0,295,1,100.5,100.5,100.71090000000004,Low
14373.0,358,1,76.55,76.55,76.48140000000005,Low
14375.0,185,1,235.56,235.56,236.04410000000033,Low
14377.0,191,2,617.05,308.525,617.2111000000009,Mid-Low
14379.0,44,2,348.1,174.05,347.87649999999957,Mid-Low
14381.0,52,1,202.68,202.68,202.58730000000023,Low
14382.0,26,1,615.49,615.49,614.2517999999999,Mid-Low
14383.0,38,3,1247.69,415.8966666666667,1249.1960000000008,Mid-High
14385.0,9,3,202.11,67.37,206.45570000000015,Low
14386.0,297,1,142.4,142.4,142.3974999999998,Low
14387.0,33,3,1727.6,575.8666666666667,1729.7249000000024,High
14388.0,10,8,3212.84,401.605,3244.091200000002,High
14389.0,65,2,1043.46,521.73,1041.9180000000006,Mid-High
14390.0,10,9,4642.57,515.8411111111111,4645.655100000003,High
14393.0,218,1,67.95,67.95,67.54689999999994,Low
14395.0,2,9,3479.91,386.65666666666664,3499.301899999997,High
14396.0,65,2,487.99,243.995,486.57390000000026,Mid-Low
14397.0,3,19,2612.96,137.52421052631578,2692.592799999998,High
14400.0,149,1,574.7,574.7,575.4523999999994,Mid-Low
14401.0,4,13,4051.48,311.6523076923077,4207.168800000003,High
14403.0,130,4,1475.81,368.9525,1477.3010999999992,Mid-High
14404.0,34,6,1449.32,241.5533333333333,1442.6748000000027,Mid-High
14406.0,119,1,156.75,156.75,156.72780000000003,Low
14407.0,107,6,2157.73,359.62166666666667,2159.205100000002,High
14408.0,11,7,2599.03,371.29,2615.857300000003,High
14409.0,71,6,2059.4500000000003,343.24166666666673,2060.1439000000014,High
14410.0,92,9,1100.27,122.25222222222222,1105.8135000000009,Mid-High
14411.0,311,1,1063.0,1063.0,1079.0729999999994,Mid-High
14412.0,43,2,770.03,385.015,770.6342999999998,Mid-High
14413.0,362,1,121.05,121.05,121.03119999999986,Low
14414.0,92,7,1496.98,213.8542857142857,1498.3555999999983,Mid-High
14415.0,1,13,5855.57,450.42846153846153,5796.443799999999,High
14416.0,22,2,490.22,245.11,490.07790000000057,Mid-Low
14418.0,4,3,1937.25,645.75,1935.454300000001,High
14419.0,11,6,1051.79,175.29833333333332,1052.9358999999986,Mid-High
14420.0,99,1,387.52,387.52,387.56969999999995,Mid-Low
14421.0,57,2,813.11,406.555,812.5118000000002,Mid-High
14422.0,1,6,4263.64,710.6066666666667,4598.695700000002,High
14423.0,218,1,265.2,265.2,265.25850000000025,Low
14424.0,18,1,322.08,322.08,322.1558000000002,Mid-Low
14426.0,24,10,4481.67,448.16700000000003,4368.266899999999,High
14427.0,50,2,363.34000000000003,181.67000000000002,363.6301000000001,Mid-Low
14428.0,7,5,1224.06,244.81199999999998,1223.1869999999983,Mid-High
14431.0,303,1,470.36,470.36,470.42230000000046,Mid-Low
14432.0,10,6,2248.5,374.75,2245.524,High
14434.0,22,6,1372.8,228.79999999999998,1374.2548000000004,Mid-High
14436.0,99,1,89.06,89.06,88.99590000000003,Low
14437.0,366,1,63.0,63.0,63.0667,Low
14438.0,306,1,131.9,131.9,131.81989999999988,Low
14439.0,320,1,2661.24,2661.24,5484.899599999999,High
14440.0,8,5,2357.6800000000003,471.53600000000006,2361.4596999999976,High
14441.0,1,4,1712.89,428.2225,1710.1435000000004,High
14442.0,205,2,1589.82,794.91,1590.1849999999977,Mid-High
14443.0,54,4,1420.2,355.05,1420.3662999999992,Mid-High
14446.0,1,4,1010.35,252.5875,1010.865100000001,Mid-High
14447.0,19,5,1163.23,232.64600000000002,1162.1504999999995,Mid-High
14448.0,9,2,375.35,187.675,374.68929999999955,Mid-Low
14449.0,19,4,885.8,221.45,887.158600000001,Mid-High
14450.0,181,3,483.25,161.08333333333334,483.0683000000005,Mid-Low
14451.0,60,2,643.9,321.95,644.0291000000005,Mid-Low
14452.0,11,2,259.05,129.525,259.14789999999965,Low
14453.0,190,1,119.93,119.93,119.91340000000012,Low
14456.0,5,9,3017.28,335.25333333333333,3056.164600000002,High
14457.0,311,1,113.64,113.64,113.57019999999999,Low
14459.0,155,1,1837.92,1837.92,1838.7376000000015,High
14460.0,110,3,434.34,144.78,434.13589999999937,Mid-Low
14461.0,148,3,2103.06,701.02,2149.3650000000034,High
14462.0,66,11,1980.57,180.05181818181816,2067.929999999999,High
14463.0,98,3,529.62,176.54,529.0378000000004,Mid-Low
14465.0,247,3,1038.44,346.1466666666667,1040.659100000001,Mid-High
14466.0,29,7,2272.4,324.62857142857143,2270.3673999999965,High
14467.0,18,4,596.26,149.065,595.3059999999996,Mid-Low
14470.0,12,2,461.19,230.595,460.83699999999936,Mid-Low
14472.0,104,8,1852.67,231.58375,1858.7664000000027,High
14473.0,74,2,234.34000000000003,117.17000000000002,234.11960000000008,Low
14474.0,46,1,547.66,547.66,547.5028000000007,Mid-Low
14475.0,72,3,925.85,308.6166666666667,925.2995000000006,Mid-High
14476.0,257,1,193.0,193.0,193.10609999999986,Low
14477.0,20,4,1309.6,327.4,1308.3168000000014,Mid-High
14479.0,254,2,316.25,158.125,316.31690000000015,Mid-Low
14480.0,11,1,279.05,279.05,279.1611999999997,Low
14481.0,165,2,636.51,318.255,636.2920000000003,Mid-Low
14482.0,18,6,2022.81,337.135,2034.5447999999994,High
14483.0,282,1,137.1,137.1,137.19410000000025,Low
14484.0,50,1,321.92,321.92,321.9704999999994,Mid-Low
14485.0,39,1,162.8,162.8,162.79959999999986,Low
14487.0,27,6,1165.48,194.24666666666667,1166.9310999999987,Mid-High
14488.0,68,1,1064.28,1064.28,1072.6209,Mid-High
14489.0,207,1,463.38,463.38,463.6070999999997,Mid-Low
14491.0,175,2,340.93,170.465,341.34210000000036,Mid-Low
14493.0,7,5,2383.2400000000002,476.648,2385.769199999998,High
14494.0,26,1,139.56,139.56,139.39419999999996,Low
14495.0,51,2,123.8,61.9,123.86609999999988,Low
14496.0,312,2,538.8100000000001,269.40500000000003,539.1932000000002,Mid-Low
14497.0,309,1,475.37,475.37,475.50900000000047,Mid-Low
14498.0,43,5,1957.32,391.464,1961.2709999999984,High
14499.0,26,3,808.44,269.48,808.4025000000012,Mid-High
14500.0,88,3,356.85,118.95,355.8590000000001,Mid-Low
14501.0,184,2,251.21,125.605,251.36299999999974,Low
14502.0,20,11,2429.83,220.89363636363635,2462.837299999998,High
14503.0,3,6,3543.26,590.5433333333334,3550.7919000000024,High
14504.0,47,4,673.26,168.315,675.1985999999998,Mid-High
14505.0,17,8,5859.43,732.42875,5831.384200000001,High
14506.0,17,5,1960.65,392.13,1960.031599999998,High
14507.0,24,6,1367.88,227.98000000000002,1355.985599999999,Mid-High
